sep=,
DeviceTag:,Movella DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Euler),,,,,,,,,,,,,,,,,
StartTime:,2024-10-17 15:01:09.006 +0700,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1508, 411271849, -0.5654228925704956, -0.844475507736206, -0.7297515869140625, -0.0014874717, 0.0027021004, 0.32776642, 0
1509, 411288516, -0.5654041171073914, -0.843542218208313, -0.7294999361038208, -0.007909851, -0.0046501104, 0.35788918, 0
1510, 411305183, -0.5664250254631042, -0.8436217308044434, -0.7297042012214661, -0.003751658, 0.0142257055, 0.3370123, 0
1511, 411321850, -0.5649147629737854, -0.8423028588294983, -0.7303604483604431, 0.0032821412, 0.0076757665, 0.31689644, 0
1512, 411338517, -0.565192461013794, -0.8426603078842163, -0.7298167943954468, 0.0044942237, 0.0020600036, 0.34009933, 0
1513, 411355184, -0.5652323365211487, -0.8445104360580444, -0.7315894961357117, 0.011703788, 0.0018227586, 0.341547, 0
1514, 411371851, -0.5656453371047974, -0.8437005877494812, -0.7328208684921265, -8.5863203E-4, 0.012825345, 0.34584427, 0
1515, 411388518, -0.566161572933197, -0.8429387807846069, -0.7330794930458069, 7.9018116E-4, 0.010136361, 0.32002068, 0
1516, 411405185, -0.5672200322151184, -0.8410986661911011, -0.7320808172225952, 0.014773012, 0.003093126, 0.31959343, 0
1517, 411421852, -0.5664522051811218, -0.840369701385498, -0.7321340441703796, 0.0068229493, 0.008152289, 0.3377781, 0
1518, 411438519, -0.566213071346283, -0.8412540555000305, -0.7305929064750671, 9.0353016E-4, -0.007963037, 0.32618237, 0
1519, 411455186, -0.5660194754600525, -0.841243326663971, -0.7303360104560852, 0.010997934, 0.0034385757, 0.32005024, 0
1520, 411471853, -0.5659899115562439, -0.8418302536010742, -0.7318492531776428, 0.008523094, 0.013135399, 0.33516216, 0
1521, 411488520, -0.5662252306938171, -0.8409249186515808, -0.7316638231277466, 8.283111E-4, 0.013145778, 0.3089409, 0
1522, 411505187, -0.5660334229469299, -0.841081976890564, -0.7315146327018738, -0.023757115, 5.468733E-4, 0.32672977, 0
1523, 411521854, -0.5651248693466187, -0.8395878076553345, -0.7314707636833191, 0.002872365, 0.0070660617, 0.32396793, 0
1524, 411538521, -0.5653958320617676, -0.8388315439224243, -0.7318140268325806, -8.0338935E-4, 0.012127338, 0.31657124, 0
1525, 411555188, -0.5651651620864868, -0.8395866751670837, -0.7315967679023743, -0.0066954494, -0.008166525, 0.33959007, 0
1526, 411571855, -0.5648187398910522, -0.8394306302070618, -0.7323800325393677, 0.006646046, 0.009708621, 0.3389635, 0
1527, 411588522, -0.564681351184845, -0.838126540184021, -0.7309881448745728, 0.0109058535, 0.008765675, 0.34909916, 0
1528, 411605189, -0.564929187297821, -0.839115560054779, -0.730312168598175, 0.019584456, 0.0039616204, 0.32980633, 0
1529, 411621856, -0.5652398467063904, -0.8393882513046265, -0.7316389083862305, 0.006061769, 0.0055611106, 0.32551765, 0
1530, 411638523, -0.5644491314888, -0.8411508202552795, -0.7317888736724854, 0.0017972747, 0.005982195, 0.30921173, 0
1531, 411655190, -0.563724160194397, -0.8407665491104126, -0.7323246002197266, 0.0066696825, 0.002342021, 0.3084383, 0
1532, 411671857, -0.5643352270126343, -0.8400635123252869, -0.732265293598175, -0.0016402568, 0.016399998, 0.348526, 0
1533, 411688524, -0.56368488073349, -0.8393269777297974, -0.7316592931747437, -8.046606E-4, 0.014119159, 0.3350916, 0
1534, 411705191, -0.5641734600067139, -0.8402038216590881, -0.7317509651184082, 0.0045118676, 0.005708919, 0.3500061, 0
1535, 411721858, -0.5638205409049988, -0.8411130309104919, -0.7321699857711792, 0.0167865, -4.5412942E-4, 0.35288906, 0
1536, 411738525, -0.5634533762931824, -0.8421690464019775, -0.7334983348846436, 0.0014988919, 0.0068785204, 0.32541943, 0
1537, 411755192, -0.5639899969100952, -0.8407836556434631, -0.7327466607093811, -0.0025158548, 0.00982667, 0.3435793, 0
1538, 411771859, -0.5632939338684082, -0.8407765626907349, -0.7321678400039673, 8.9892023E-4, 0.004493665, 0.33185768, 0
1539, 411788526, -0.5643019676208496, -0.8418790102005005, -0.7310466170310974, 0.0019810023, 0.011283168, 0.32262325, 0
1540, 411805193, -0.5640037059783936, -0.8411816954612732, -0.7309694290161133, -0.0075033507, 0.010519662, 0.32459927, 0
1541, 411821860, -0.5641138553619385, -0.841045618057251, -0.7315959930419922, -0.0030760202, 3.3838814E-4, 0.33518887, 0
1542, 411838527, -0.5648667812347412, -0.8432654738426208, -0.7310190200805664, 0.008011773, 0.00698075, 0.3300047, 0
1543, 411855194, -0.5643622875213623, -0.8427743911743164, -0.731106162071228, 0.005449462, 0.010728133, 0.3377056, 0
1544, 411871861, -0.5653594136238098, -0.8429619073867798, -0.7324655652046204, 0.005334318, 0.0033668454, 0.33024025, 0
1545, 411888528, -0.5655949115753174, -0.8453063368797302, -0.7329581379890442, 0.007898599, 0.026804615, 0.31678104, 0
1546, 411905195, -0.5661342144012451, -0.8463728427886963, -0.7334200143814087, 0.013067238, 0.018056424, 0.34801865, 0
1547, 411921862, -0.5659022331237793, -0.8480376601219177, -0.7333747148513794, 0.0020428735, 0.012264638, 0.31979752, 0
1548, 411938529, -0.5661605596542358, -0.8469034433364868, -0.7324101328849792, 0.013835096, 0.0047211316, 0.3393755, 0
1549, 411955196, -0.5653884410858154, -0.8467648029327393, -0.7324284315109253, -7.524773E-4, 0.0041284137, 0.31647873, 0
1550, 411971863, -0.5657292008399963, -0.8459026217460632, -0.7326497435569763, 0.009853547, 0.0073955758, 0.32554626, 0
1551, 411988530, -0.5668167471885681, -0.8456883430480957, -0.7338786721229553, -0.0032932889, 0.007844662, 0.32089806, 0
1552, 412005197, -0.5669951438903809, -0.8467279672622681, -0.7339140772819519, 0.0020571644, 0.02049027, 0.35383606, 0
1553, 412021864, -0.5673450231552124, -0.8476700186729431, -0.7341084480285645, 0.003772794, 0.012316091, 0.34915352, 0
1554, 412038531, -0.5671069622039795, -0.846943199634552, -0.7322152853012085, -0.0035690828, 0.008394609, 0.33238888, 0
1555, 412055198, -0.5675886273384094, -0.8453521728515625, -0.7316102385520935, 0.0062001795, 0.00864647, 0.3412485, 0
1556, 412071865, -0.567740797996521, -0.8445727229118347, -0.7302796244621277, 0.0033988988, 0.019277927, 0.35333633, 0
1557, 412088532, -0.5673291683197021, -0.8456011414527893, -0.7308629155158997, -0.009922466, 0.010520573, 0.3258772, 0
1558, 412105199, -0.567686140537262, -0.8453668355941772, -0.7302932739257812, 3.7161823E-4, 0.0141206095, 0.34356308, 0
1559, 412121866, -0.5665327906608582, -0.8455120921134949, -0.7301264405250549, 0.0073117935, 0.011573669, 0.31692886, 0
1560, 412138533, -0.5598723292350769, -0.8384855389595032, -0.7492215633392334, 0.008512274, 0.012044908, 0.3413973, 0
1561, 412155200, -0.5601916313171387, -0.8371614813804626, -0.7474924921989441, 0.009515401, 0.011172784, 0.33295155, 0
1562, 412171867, -0.5595496296882629, -0.8371078372001648, -0.7480828762054443, 0.013551759, 0.0053293696, 0.34880352, 0
1563, 412188534, -0.5596997737884521, -0.8380840420722961, -0.747127890586853, 0.012570515, 0.010478197, 0.3377266, 0
1564, 412205201, -0.5597071647644043, -0.8389377593994141, -0.7457224726676941, 1.2980515E-4, 0.016095454, 0.33925343, 0
1565, 412221868, -0.5593788027763367, -0.8403815031051636, -0.7442289590835571, 4.4525877E-4, 0.014515578, 0.33159256, 0
1566, 412238535, -0.5586459040641785, -0.8417512774467468, -0.7457883358001709, -0.0132911, -0.002088575, 0.32629395, 0
1567, 412255202, -0.558068573474884, -0.8423299193382263, -0.7450883984565735, -5.821185E-4, 0.019239673, 0.34280872, 0
1568, 412271869, -0.5585085153579712, -0.8416967988014221, -0.7449465990066528, 0.012377393, 0.004377952, 0.3197174, 0
1569, 412288536, -0.5589705109596252, -0.8412137031555176, -0.7453816533088684, -0.0027041575, 0.002758974, 0.32456017, 0
1570, 412305203, -0.5592098236083984, -0.8408403992652893, -0.7450244426727295, -0.0029121153, 0.019658215, 0.31546116, 0
1571, 412321870, -0.559169590473175, -0.8420486450195312, -0.7450200319290161, 0.0033840141, 0.0011752171, 0.3387909, 0
1572, 412338537, -0.5589914917945862, -0.8421234488487244, -0.7444379925727844, 0.004912144, 0.018394267, 0.3218851, 0
1573, 412355204, -0.5590068697929382, -0.8413467407226562, -0.7447344064712524, -0.0036834795, 0.008814383, 0.32474995, 0
1574, 412371871, -0.5592716932296753, -0.8429175019264221, -0.7445994019508362, -0.0016687408, 0.010478169, 0.35107708, 0
1575, 412388538, -0.5598626732826233, -0.8429567217826843, -0.7445186972618103, -0.004707623, 0.012516499, 0.32895756, 0
1576, 412405205, -0.5601351857185364, -0.8437628746032715, -0.7440481185913086, 0.0026822393, 0.001625463, 0.3069601, 0
1577, 412421872, -0.5611529350280762, -0.8437216877937317, -0.7434828281402588, 0.0075475154, 0.003675709, 0.3357134, 0
1578, 412438539, -0.5610868334770203, -0.8431646227836609, -0.7436305284500122, -0.005188672, 0.007279995, 0.34689236, 0
1579, 412455206, -0.5612230896949768, -0.8420247435569763, -0.7440944314002991, 5.2106456E-4, -0.005935177, 0.3576088, 0
1580, 412471873, -0.5626644492149353, -0.8424854278564453, -0.743705153465271, 0.004246746, 0.010078157, 0.33646202, 0
1581, 412488540, -0.5617097616195679, -0.8428517580032349, -0.743430495262146, -0.006518539, -0.0031709503, 0.33057785, 0
1582, 412505207, -0.5617473125457764, -0.8442236185073853, -0.7437236905097961, 0.006285967, 0.002004789, 0.3288517, 0
1583, 412521874, -0.562593936920166, -0.8436346054077148, -0.7430112361907959, 0.008175685, -3.5824237E-4, 0.3483448, 0
1584, 412538541, -0.5624483823776245, -0.8440482020378113, -0.7426025867462158, 0.0061677704, 0.014300694, 0.33489704, 0
1585, 412555208, -0.5626271963119507, -0.8437650799751282, -0.7420795559883118, 0.010185891, -0.010698584, 0.32119274, 0
1586, 412571875, -0.5627198219299316, -0.8440747857093811, -0.741790771484375, 0.0029427996, 0.008596472, 0.32675362, 0
1587, 412588542, -0.5635136961936951, -0.8435595631599426, -0.7415097951889038, 0.0030865602, -1.6208182E-4, 0.31625938, 0
1588, 412605209, -0.564939558506012, -0.8433303236961365, -0.7405747771263123, 0.0058922204, -0.008278274, 0.3176384, 0
1589, 412621876, -0.5657604932785034, -0.8436484336853027, -0.7408694624900818, -0.007383527, 0.011773091, 0.33400726, 0
1590, 412638543, -0.5653464794158936, -0.8437186479568481, -0.7402294278144836, 0.0019776775, 0.01692103, 0.31839466, 0
1591, 412655210, -0.5658929347991943, -0.8422239422798157, -0.7404188513755798, 0.0025802685, 0.012906469, 0.32754517, 0
1592, 412671877, -0.5653321743011475, -0.8424345254898071, -0.7409765720367432, -0.008336202, -2.174397E-4, 0.33761883, 0
1593, 412688544, -0.5642866492271423, -0.8437404632568359, -0.7411592602729797, 0.006439646, 0.020101834, 0.34153175, 0
1594, 412705211, -0.5625417828559875, -0.8451597690582275, -0.7404393553733826, 0.0051997285, 0.0072796666, 0.34019947, 0
1595, 412721878, -0.5632472038269043, -0.8449481725692749, -0.7404724359512329, -0.0053994725, 0.017541545, 0.3517952, 0
1596, 412738545, -0.5628434419631958, -0.8447245359420776, -0.7401055693626404, 0.0114337355, 0.0027567006, 0.31718445, 0
1597, 412755212, -0.5638211369514465, -0.8446439504623413, -0.7390868663787842, 0.0026280864, 0.012495537, 0.3254137, 0
1598, 412771879, -0.5625277757644653, -0.8440259099006653, -0.7387591004371643, 0.0071708336, -0.0010692686, 0.33582878, 0
1599, 412788546, -0.5630583167076111, -0.8423304557800293, -0.7384983897209167, 6.5301405E-4, 0.017118376, 0.349061, 0
1600, 412805213, -0.5640985369682312, -0.8436664938926697, -0.7381486296653748, -0.0049347538, 0.013028629, 0.32969666, 0
1601, 412821880, -0.5651447772979736, -0.8436352610588074, -0.7389636635780334, 0.010929616, -5.453716E-4, 0.3425169, 0
1602, 412838547, -0.5653783082962036, -0.8439465761184692, -0.7378926277160645, 0.013331318, 0.019945972, 0.32258797, 0
1603, 412855214, -0.5665951371192932, -0.8428381085395813, -0.7379882335662842, -0.01009666, -0.0032044668, 0.33762836, 0
1604, 412871881, -0.5669557452201843, -0.843035876750946, -0.7390813231468201, 0.011079083, -0.003852836, 0.33458424, 0
1605, 412888548, -0.5672123432159424, -0.8421337604522705, -0.7392553687095642, 0.003884753, 0.011253742, 0.36008644, 0
1606, 412905215, -0.5671064257621765, -0.842498779296875, -0.7381736636161804, 0.0044432073, 0.006199383, 0.34460068, 0
1607, 412921882, -0.5674504637718201, -0.8425984382629395, -0.7381461262702942, -0.004175285, -0.005051529, 0.316144, 0
1608, 412938549, -0.5677227973937988, -0.8418927788734436, -0.7384201884269714, -0.0012603546, 0.018299187, 0.3295679, 0
1609, 412955216, -0.5680769681930542, -0.8423815369606018, -0.7399882078170776, -0.003735111, 0.0074821697, 0.3390236, 0
1610, 412971883, -0.5683148503303528, -0.8426360487937927, -0.7401800751686096, 0.0030494921, 0.012551458, 0.33959198, 0
1611, 412988550, -0.5674651265144348, -0.8418785929679871, -0.7388786673545837, 0.015227889, 0.0059192865, 0.32565594, 0
1612, 413005217, -0.5687224268913269, -0.8423768281936646, -0.740026593208313, 0.011961268, 0.017901847, 0.33295822, 0
1613, 413021884, -0.5697333216667175, -0.842940628528595, -0.7394582629203796, 0.0043008784, 0.0078053484, 0.34916782, 0
1614, 413038551, -0.570866048336029, -0.8419442176818848, -0.7393527626991272, -0.0077766795, -3.741921E-4, 0.3110199, 0
1615, 413055218, -0.5697545409202576, -0.8430532217025757, -0.7390810251235962, 0.0037949637, 0.00297004, 0.31468105, 0
1616, 413071885, -0.570594072341919, -0.8435187935829163, -0.7389746904373169, -0.010060863, 0.017139528, 0.34241295, 0
1617, 413088552, -0.5693163275718689, -0.8432634472846985, -0.7390685677528381, 0.002895324, 0.011287512, 0.32140255, 0
1618, 413105219, -0.5688246488571167, -0.8440667986869812, -0.7388129830360413, 7.1376766E-4, 0.0026446856, 0.3256626, 0
1619, 413121886, -0.568876326084137, -0.8435950875282288, -0.7388641238212585, 0.0112494975, 0.0025673572, 0.3534317, 0
1620, 413138553, -0.568844199180603, -0.8418974280357361, -0.7393831014633179, 0.012291704, 0.009147512, 0.3361225, 0
1621, 413155220, -0.5695895552635193, -0.8425092101097107, -0.7391286492347717, 0.0018456791, 0.0034394837, 0.35974026, 0
1622, 413171887, -0.5687889456748962, -0.8407126069068909, -0.7391926050186157, 0.010299365, 0.014783035, 0.34441853, 0
1623, 413188554, -0.5670073628425598, -0.8408148884773254, -0.7393138408660889, 0.0065227016, 0.0019869988, 0.3304453, 0
1624, 413205221, -0.5670529007911682, -0.8418805003166199, -0.7387698888778687, 0.021654781, 0.015517482, 0.3399973, 0
1625, 413221888, -0.5673830509185791, -0.8421609401702881, -0.7384528517723083, 0.0039593154, 0.005522024, 0.32718563, 0
1626, 413238555, -0.5679158568382263, -0.8407533168792725, -0.7380875945091248, 0.0043299836, 0.011406051, 0.34925652, 0
1627, 413255222, -0.5674089789390564, -0.840316891670227, -0.7379596829414368, 0.005136635, 0.004776615, 0.35034847, 0
1628, 413271889, -0.5675148963928223, -0.8401705622673035, -0.7382157444953918, 0.015288146, -4.72915E-4, 0.33711433, 0
1629, 413288556, -0.5671598315238953, -0.8390156626701355, -0.738320529460907, 0.004371187, 0.008785421, 0.32970238, 0
1630, 413305223, -0.566805899143219, -0.839831531047821, -0.738078236579895, 0.0114793945, 0.023458749, 0.33330822, 0
1631, 413321890, -0.567463219165802, -0.8404313921928406, -0.7386956810951233, -0.0027932134, -3.7829566E-5, 0.35724735, 0
1632, 413338557, -0.567898154258728, -0.8409402370452881, -0.7401477098464966, -0.0013120071, 0.0061397613, 0.32688808, 0
1633, 413355224, -0.5677319765090942, -0.8417744040489197, -0.7398797869682312, 7.6090795E-4, -0.0015150302, 0.32826424, 0
1634, 413371891, -0.568579375743866, -0.8416165113449097, -0.739533543586731, 3.7492902E-4, 0.009101182, 0.32826233, 0
1635, 413388558, -0.5683608651161194, -0.8425453305244446, -0.7405437231063843, 0.0018909406, 0.0032743705, 0.33673382, 0
1636, 413405225, -0.5681031346321106, -0.8414257168769836, -0.7392951846122742, -0.014768702, 0.016266715, 0.30988312, 0
1637, 413421892, -0.5683671832084656, -0.841323733329773, -0.7400473356246948, 0.005961265, 0.012877538, 0.32532883, 0
1638, 413438559, -0.5682058334350586, -0.8411685228347778, -0.74041748046875, -5.096235E-4, 0.0075357743, 0.3252821, 0
1639, 413455226, -0.5677601099014282, -0.841362714767456, -0.7418633103370667, 0.016492734, 0.002633475, 0.33448792, 0
1640, 413471893, -0.56585693359375, -0.8392946720123291, -0.7420324683189392, -0.003671298, 0.008320913, 0.31480312, 0
1641, 413488560, -0.5659710764884949, -0.8402985334396362, -0.7423845529556274, 3.8625833E-5, 0.01214458, 0.33750248, 0
1642, 413505227, -0.5650559067726135, -0.8403040170669556, -0.7417774796485901, -0.0022467452, -0.009922138, 0.33364773, 0
1643, 413521894, -0.5646505951881409, -0.8395811319351196, -0.7427982687950134, -0.012051979, -0.011955837, 0.338665, 0
1644, 413538561, -0.5647546648979187, -0.8391931056976318, -0.743261992931366, 0.0030973097, 0.0074494635, 0.31543922, 0
1645, 413555228, -0.5638713240623474, -0.8409530520439148, -0.7431079149246216, -0.005126444, 0.009039123, 0.33110714, 0
1646, 413571895, -0.5637858510017395, -0.8405634164810181, -0.7418416738510132, 0.005879571, -0.005900215, 0.35372066, 0
1647, 413588562, -0.5641536116600037, -0.8414790034294128, -0.741166353225708, 0.011251503, -2.9855742E-4, 0.34826088, 0
1648, 413605229, -0.5648902058601379, -0.8395450711250305, -0.7405256032943726, 0.0042737774, 0.015162812, 0.34104824, 0
1649, 413621896, -0.5660892128944397, -0.8380714654922485, -0.7393219470977783, 0.013655552, -0.010402108, 0.34214306, 0
1650, 413638563, -0.5665878057479858, -0.8370679020881653, -0.7400676608085632, -0.0032593778, 0.0023778286, 0.31893635, 0
1651, 413655230, -0.5663764476776123, -0.8364715576171875, -0.7413414120674133, 0.0025072845, -0.02055107, 0.3430891, 0
1652, 413671897, -0.5662614703178406, -0.8359705805778503, -0.7422124147415161, -0.0029380568, 0.0022295243, 0.33286953, 0
1653, 413688564, -0.5671824812889099, -0.8380798101425171, -0.7415486574172974, 0.003918615, 0.009735676, 0.34929848, 0
1654, 413705231, -0.5663365721702576, -0.83758544921875, -0.7416617274284363, -0.002356064, 7.0493894E-5, 0.33452225, 0
1655, 413721898, -0.5661609768867493, -0.8362986445426941, -0.7420806288719177, 0.013857237, 0.006899157, 0.3285389, 0
1656, 413738565, -0.5660173296928406, -0.8359846472740173, -0.7413861751556396, 0.009202245, 0.015683943, 0.34075356, 0
1657, 413755232, -0.5662938952445984, -0.8349265456199646, -0.7415931820869446, 0.007449624, 0.016379135, 0.30891323, 0
1658, 413771899, -0.5655112862586975, -0.8351980447769165, -0.7413195371627808, 0.007004079, -0.0066818744, 0.32739735, 0
1659, 413788566, -0.5658595561981201, -0.8351021409034729, -0.7405475378036499, 0.0102196615, 0.010219379, 0.32265377, 0
1660, 413805233, -0.5655519962310791, -0.8345931172370911, -0.7397217750549316, 0.007635915, 4.5802695E-4, 0.33535767, 0
1661, 413821900, -0.5660257339477539, -0.8340065479278564, -0.7380176782608032, 0.0011483118, -0.0054392996, 0.33381844, 0
1662, 413838567, -0.5651406645774841, -0.834639847278595, -0.7396271824836731, 0.010219997, 0.0020609535, 0.33402348, 0
1663, 413855234, -0.5651712417602539, -0.834563672542572, -0.7386512756347656, 0.012925216, 0.0064359996, 0.33111286, 0
1664, 413871901, -0.5654317736625671, -0.8339168429374695, -0.7381006479263306, 0.0012087162, 0.008328844, 0.34957695, 0
1665, 413888568, -0.5648849606513977, -0.8346254229545593, -0.7384627461433411, 0.0036008775, 0.0014981794, 0.32492542, 0
1666, 413905235, -0.5650755763053894, -0.8342235684394836, -0.7377457618713379, -0.0012548297, 0.002902197, 0.31546593, 0
1667, 413921902, -0.5659015774726868, -0.8332655429840088, -0.7378255724906921, 0.0034640597, 0.003344515, 0.3297758, 0
1668, 413938569, -0.5671761631965637, -0.8333951830863953, -0.7376878261566162, -0.005219698, 0.014220349, 0.32516384, 0
1669, 413955236, -0.5669393539428711, -0.8352289199829102, -0.7375146150588989, -0.0038848857, 0.007391364, 0.33005142, 0
1670, 413971903, -0.5673487782478333, -0.8358358144760132, -0.7364218235015869, 0.010152028, 0.006096864, 0.3173399, 0
1671, 413988570, -0.5661121010780334, -0.8359404802322388, -0.7353872656822205, 0.0040958817, 0.016456623, 0.32355785, 0
1672, 414005237, -0.5647544860839844, -0.8376042246818542, -0.7338012456893921, -0.0101390295, 0.018080281, 0.33314133, 0
1673, 414021904, -0.5639986991882324, -0.8390993475914001, -0.7346326112747192, 0.008639886, 0.010680228, 0.3419628, 0
1674, 414038571, -0.5642179846763611, -0.8398929238319397, -0.7355484366416931, 0.0111023495, 0.010851893, 0.3283186, 0
1675, 414055238, -0.5638471841812134, -0.8405096530914307, -0.7344672083854675, 0.0029636351, 0.0061898665, 0.32255554, 0
1676, 414071905, -0.5640515685081482, -0.8403170704841614, -0.7355345487594604, 0.012123783, 0.0036184373, 0.32460117, 0
1677, 414088572, -0.5644556283950806, -0.8404048681259155, -0.735923707485199, 0.00103212, 0.018400023, 0.3284006, 0
1678, 414105239, -0.5644394159317017, -0.8410040140151978, -0.7346876859664917, -0.0031470414, 0.0066771666, 0.3386507, 0
1679, 414121906, -0.5645872950553894, -0.840994119644165, -0.7352367639541626, 0.003169728, 0.0015058138, 0.3146658, 0
1680, 414138573, -0.5591909289360046, -0.8370591998100281, -0.7418805360794067, 0.003875163, 0.013549258, 0.33812237, 0
1681, 414155240, -0.5604645013809204, -0.837337076663971, -0.7407035827636719, -4.3469778E-4, 0.013667769, 0.34050846, 0
1682, 414171907, -0.5592882633209229, -0.8384002447128296, -0.7405039668083191, 0.0032718524, 0.016211502, 0.34254265, 0
1683, 414188574, -0.5587934851646423, -0.838564395904541, -0.7395488023757935, 0.0077797105, -0.004138678, 0.33928585, 0
1684, 414205241, -0.5584579110145569, -0.839272677898407, -0.7403165698051453, 0.0112365205, -0.0017271021, 0.34123707, 0
1685, 414221908, -0.5575991868972778, -0.8385475873947144, -0.7400535345077515, 0.007467533, 0.009699139, 0.3333845, 0
1686, 414238575, -0.5575252771377563, -0.8394865989685059, -0.7410545349121094, 0.0057283505, 0.0039142394, 0.33659935, 0
1687, 414255242, -0.5586541891098022, -0.8396750688552856, -0.7398394346237183, -0.0011873427, 0.0037003024, 0.32248402, 0
1688, 414271909, -0.5586899518966675, -0.8396954536437988, -0.7413128018379211, 0.0064600552, 0.0023354066, 0.33441448, 0
1689, 414288576, -0.5582230687141418, -0.8402338027954102, -0.741669237613678, 0.0024063475, 0.006681602, 0.3463621, 0
1690, 414305243, -0.5586591958999634, -0.8401644825935364, -0.7419571876525879, 0.0045640576, 0.003692214, 0.3405714, 0
1691, 414321910, -0.5590593814849854, -0.8399233818054199, -0.7427034974098206, 0.0038763364, 0.0034463496, 0.3453989, 0
1692, 414338577, -0.5588610768318176, -0.8384192585945129, -0.7414958477020264, 0.0045491033, 0.0072218818, 0.32092094, 0
1693, 414355244, -0.5595104098320007, -0.8386139869689941, -0.7403098344802856, 0.02526538, 0.016473358, 0.32902622, 0
1694, 414371911, -0.5593892335891724, -0.8389157056808472, -0.7413989901542664, 0.013847382, 4.97002E-5, 0.32800102, 0
1695, 414388578, -0.5592849254608154, -0.8381131291389465, -0.7411618828773499, 0.003583695, -0.005308216, 0.3256235, 0
1696, 414405245, -0.5600512623786926, -0.8377037048339844, -0.7404393553733826, -0.0017043562, -8.879366E-4, 0.31709862, 0
1697, 414421912, -0.5613775253295898, -0.8388640880584717, -0.740154504776001, 0.0038195918, 0.0075993426, 0.34316444, 0
1698, 414438579, -0.5615699291229248, -0.8396876454353333, -0.7394751906394958, 0.0058977385, 0.0046951165, 0.32851315, 0
1699, 414455246, -0.5615068674087524, -0.83976811170578, -0.7397782206535339, -0.0059363362, 0.0017910617, 0.35271358, 0
1700, 414471913, -0.5627143383026123, -0.8399301767349243, -0.7396283745765686, 0.0130172195, 0.001920123, 0.3587227, 0
1701, 414488580, -0.5632994771003723, -0.839493453502655, -0.7382643222808838, 0.0095356, 0.018594982, 0.34028625, 0
1702, 414505247, -0.5630761981010437, -0.8393591642379761, -0.7367545366287231, -0.006411923, 0.018992644, 0.33158398, 0
1703, 414521914, -0.5631580948829651, -0.8388767838478088, -0.7369625568389893, 0.013313228, 0.015418831, 0.32160854, 0
1704, 414538581, -0.5634640455245972, -0.83708256483078, -0.7357996702194214, -0.0037593134, 0.018135456, 0.35232735, 0
1705, 414555248, -0.5638778805732727, -0.8373174667358398, -0.7340419292449951, 0.0047750887, 0.011378458, 0.37183666, 0
1706, 414571915, -0.5644816756248474, -0.8351044058799744, -0.7343084216117859, 0.0052647707, 0.012519331, 0.33008003, 0
1707, 414588582, -0.5645697116851807, -0.834604024887085, -0.7338067889213562, 0.0021086491, 0.008969809, 0.32548237, 0
1708, 414605249, -0.5648533701896667, -0.8350792527198792, -0.7333686351776123, -0.005867138, 0.014253117, 0.3341484, 0
1709, 414621916, -0.5643097162246704, -0.8344576954841614, -0.7329659461975098, 0.017138666, 0.016325131, 0.30280113, 0
1710, 414638583, -0.5638574957847595, -0.8349558711051941, -0.7335540056228638, 0.011467248, 0.015424252, 0.3243637, 0
1711, 414655250, -0.5642263889312744, -0.8355630040168762, -0.7332745790481567, 0.0019686532, 0.009593868, 0.33123398, 0
1712, 414671917, -0.5643013119697571, -0.8371249437332153, -0.7341023087501526, -3.1951178E-4, 0.010044633, 0.3266859, 0
1713, 414688584, -0.5640920400619507, -0.8371567130088806, -0.7340993881225586, 0.010647829, -0.008159344, 0.30106354, 0
1714, 414705251, -0.5645158290863037, -0.8368269205093384, -0.7342900037765503, -0.002468037, 0.0017176167, 0.32913876, 0
1715, 414721918, -0.5641764402389526, -0.8382545113563538, -0.7341647148132324, 0.00323901, 0.021185054, 0.34638977, 0
1716, 414738585, -0.5644487738609314, -0.8370620608329773, -0.734571635723114, 0.004552603, 0.015691968, 0.3281641, 0
1717, 414755252, -0.5645716190338135, -0.8377266526222229, -0.7335292100906372, 0.01695702, 0.0137041, 0.35456562, 0
1718, 414771919, -0.5640578269958496, -0.8391348719596863, -0.734063446521759, -0.0011916314, -1.299693E-4, 0.34632492, 0
1719, 414788586, -0.5636064410209656, -0.8396443724632263, -0.7340242862701416, -0.0036697334, 0.009790028, 0.30199718, 0
1720, 414805253, -0.5634273290634155, -0.8414228558540344, -0.734666109085083, 0.011798069, 0.023530532, 0.3121996, 0
1721, 414821920, -0.5634316205978394, -0.8424022197723389, -0.7350125312805176, -0.004708384, -0.001954666, 0.3386202, 0
1722, 414838587, -0.5632854700088501, -0.8424358367919922, -0.7351189851760864, -0.008426941, 0.003844028, 0.32718182, 0
1723, 414855254, -0.5643193125724792, -0.8432602882385254, -0.7353264689445496, -0.0026712802, 0.013544941, 0.33714294, 0
1724, 414871921, -0.5648550987243652, -0.8433217406272888, -0.7356811761856079, 0.00357583, 0.0027993356, 0.30922318, 0
